Date,Product,Category,Brand,Quantity,Price_per_Unit,Discount (%),Total_Sales,Customer_Age,Customer_Gender,Payment_Method,City,State,Country,Customer_Rating,Delivery_Time (Days)
2027-12-02,Laptop,Accessories,Sony,5,566,5,23758,45,Female,Credit Card,Chicago,CA,USA,1,8
2027-12-03,Laptop,Electronics,Lenovo,7,1780,24,24386,20,Female,Cash,Los Angeles,CA,USA,1,4
2027-12-04,Tablet,Wearables,Dell,13,1645,29,42060,59,Female,Debit Card,New York,TX,USA,3,2
2027-12-05,Tablet,Accessories,Dell,2,1348,18,31843,22,Female,Debit Card,Houston,IL,USA,3,4
2027-12-06,Tablet,Accessories,HP,3,752,26,18907,30,Male,PayPal,Chicago,AZ,USA,5,7
2027-12-07,Headphones,Accessories,Lenovo,9,1598,25,4450,29,Male,Cash,Houston,NY,USA,2,9
2027-12-08,Phone,Accessories,Sony,10,717,13,4389,18,Female,PayPal,New York,NY,USA,1,5
2027-12-09,Tablet,Accessories,Lenovo,13,879,29,30910,60,Female,Debit Card,New York,TX,USA,3,5
2027-12-10,Phone,Electronics,Samsung,13,1829,12,29468,36,Male,Cash,Chicago,AZ,USA,4,5
2027-12-11,Phone,Electronics,HP,5,557,7,19476,46,Female,PayPal,Chicago,NY,USA,2,9
2027-12-12,Laptop,Electronics,Sony,7,739,4,23516,64,Male,Credit Card,New York,NY,USA,4,7
2027-12-13,Smartwatch,Accessories,HP,17,1336,12,9711,56,Male,PayPal,Houston,AZ,USA,2,3
2027-12-14,Smartwatch,Wearables,Lenovo,15,762,5,23242,59,Female,Cash,Phoenix,AZ,USA,4,2
2027-12-15,Headphones,Electronics,Apple,5,1060,21,24053,42,Female,PayPal,Houston,CA,USA,1,9
2027-12-16,Headphones,Electronics,Lenovo,7,1604,26,29832,33,Male,Cash,Phoenix,NY,USA,3,3
2027-12-17,Smartwatch,Accessories,Samsung,2,279,27,13589,34,Male,Cash,Los Angeles,NY,USA,3,8
2027-12-18,Smartwatch,Wearables,HP,18,1952,25,48834,45,Female,PayPal,Chicago,TX,USA,5,4
2027-12-19,Laptop,Electronics,Apple,10,637,26,4936,56,Female,PayPal,New York,CA,USA,3,5
2027-12-20,Laptop,Electronics,Samsung,1,626,28,17587,60,Female,Credit Card,Los Angeles,CA,USA,1,8
2027-12-21,Smartwatch,Wearables,HP,14,121,18,25928,22,Male,PayPal,Houston,NY,USA,2,5
2027-12-22,Tablet,Accessories,HP,19,1468,10,8997,18,Female,Cash,Phoenix,IL,USA,2,2
2027-12-23,Tablet,Wearables,Lenovo,16,676,26,28654,20,Male,Debit Card,Chicago,IL,USA,3,6
2027-12-24,Laptop,Accessories,HP,19,862,15,27009,41,Male,PayPal,Phoenix,AZ,USA,4,7
2027-12-25,Phone,Electronics,HP,6,1021,4,40904,46,Female,PayPal,Houston,CA,USA,3,1
2027-12-26,Smartwatch,Wearables,Dell,12,1144,11,45247,32,Male,Cash,Houston,NY,USA,2,9
2027-12-27,Headphones,Wearables,HP,3,844,16,42333,21,Female,Debit Card,New York,NY,USA,5,6
2027-12-28,Tablet,Electronics,Lenovo,7,1531,1,34849,61,Female,Credit Card,Los Angeles,NY,USA,2,4
2027-12-29,Phone,Electronics,Dell,3,1610,9,4457,18,Female,Debit Card,Chicago,TX,USA,4,2
2027-12-30,Tablet,Accessories,Dell,17,1651,14,37858,32,Female,Cash,New York,IL,USA,4,9
2027-12-31,Phone,Electronics,Apple,15,1539,18,15413,41,Female,Cash,Phoenix,TX,USA,5,6
2028-01-01,Smartwatch,Electronics,Samsung,19,1395,19,10297,48,Male,Cash,Los Angeles,NY,USA,4,9
2028-01-02,Smartwatch,Wearables,Dell,19,1328,28,8031,37,Female,Cash,Chicago,NY,USA,3,2
2028-01-03,Smartwatch,Accessories,Sony,11,1421,24,14325,27,Male,Debit Card,Phoenix,CA,USA,3,5
2028-01-04,Laptop,Electronics,Dell,2,771,16,7411,28,Female,Debit Card,Chicago,CA,USA,2,6
2028-01-05,Phone,Wearables,Sony,7,1676,18,32816,35,Female,Debit Card,Chicago,IL,USA,1,5
2028-01-06,Headphones,Electronics,Apple,19,1231,18,6231,51,Female,PayPal,Los Angeles,AZ,USA,3,6
2028-01-07,Headphones,Electronics,Sony,7,736,12,17779,45,Female,Cash,Phoenix,NY,USA,3,3
2028-01-08,Smartwatch,Electronics,Apple,10,1123,12,48058,55,Male,PayPal,New York,CA,USA,5,9
2028-01-09,Headphones,Electronics,Apple,12,251,15,46723,33,Female,PayPal,New York,IL,USA,3,2
2028-01-10,Tablet,Accessories,Apple,18,112,21,44723,41,Female,PayPal,New York,TX,USA,2,2
2028-01-11,Phone,Wearables,Sony,6,814,20,24916,56,Female,Credit Card,Chicago,NY,USA,5,5
2028-01-12,Phone,Wearables,Sony,8,1202,2,28500,29,Male,PayPal,Houston,AZ,USA,3,3
2028-01-13,Phone,Electronics,Apple,5,1005,3,12545,59,Female,Cash,Los Angeles,IL,USA,2,2
2028-01-14,Tablet,Wearables,Apple,3,1677,26,36799,24,Male,PayPal,New York,AZ,USA,5,6
2028-01-15,Laptop,Electronics,Samsung,2,1292,6,11166,53,Female,Cash,Los Angeles,NY,USA,1,6
2028-01-16,Tablet,Wearables,Apple,6,348,2,18745,34,Female,Credit Card,Chicago,IL,USA,2,7
2028-01-17,Phone,Accessories,HP,7,1244,8,33066,21,Female,Debit Card,Los Angeles,CA,USA,3,4
2028-01-18,Phone,Accessories,Samsung,8,486,7,27839,54,Female,Cash,New York,AZ,USA,5,8
2028-01-19,Phone,Wearables,Samsung,4,538,28,5352,50,Female,PayPal,New York,TX,USA,1,3
2028-01-20,Headphones,Electronics,Samsung,12,1395,17,16914,36,Female,Cash,Chicago,TX,USA,2,1
2028-01-21,Laptop,Electronics,HP,12,399,20,14781,43,Female,PayPal,Chicago,AZ,USA,1,5
2028-01-22,Tablet,Electronics,Samsung,17,820,13,49038,28,Male,Debit Card,Phoenix,NY,USA,2,6
2028-01-23,Phone,Electronics,Samsung,19,572,19,47655,48,Female,Cash,Chicago,NY,USA,3,3
2028-01-24,Smartwatch,Accessories,Sony,9,1281,27,28531,18,Female,PayPal,Houston,NY,USA,2,2
2028-01-25,Laptop,Electronics,Lenovo,12,1106,28,17126,57,Male,Cash,Houston,TX,USA,3,3
2028-01-26,Smartwatch,Electronics,Sony,17,732,4,23802,53,Female,Debit Card,New York,TX,USA,2,3
2028-01-27,Laptop,Electronics,Apple,10,1350,2,46241,46,Female,Debit Card,Chicago,CA,USA,5,7
2028-01-28,Phone,Electronics,Apple,19,520,9,47191,42,Male,Debit Card,Houston,NY,USA,2,1
2028-01-29,Laptop,Accessories,Dell,11,1055,10,30612,64,Female,Cash,Houston,TX,USA,2,4
2028-01-30,Laptop,Wearables,Lenovo,13,1072,16,6011,35,Female,Cash,Phoenix,TX,USA,4,3
2028-01-31,Phone,Wearables,HP,4,123,7,38776,20,Male,PayPal,Chicago,NY,USA,4,7
2028-02-01,Smartwatch,Electronics,Sony,15,1865,8,5168,35,Male,Debit Card,Phoenix,NY,USA,2,1
2028-02-02,Smartwatch,Electronics,Apple,12,637,7,6587,24,Female,PayPal,Los Angeles,TX,USA,4,8
2028-02-03,Headphones,Wearables,HP,10,1693,19,7515,45,Male,Cash,Phoenix,AZ,USA,3,7
2028-02-04,Smartwatch,Accessories,Samsung,7,876,27,31919,34,Male,Credit Card,Los Angeles,TX,USA,4,8
2028-02-05,Smartwatch,Accessories,HP,2,737,1,39930,42,Male,Debit Card,Los Angeles,CA,USA,2,8
2028-02-06,Laptop,Accessories,Sony,7,1910,3,31814,35,Female,PayPal,Chicago,IL,USA,1,9
2028-02-07,Headphones,Accessories,Lenovo,8,639,29,12114,57,Female,Debit Card,Los Angeles,NY,USA,1,1
2028-02-08,Phone,Accessories,Dell,19,1002,15,4503,60,Male,PayPal,Los Angeles,CA,USA,2,9
2028-02-09,Phone,Accessories,Sony,6,1936,8,26735,20,Male,PayPal,Phoenix,AZ,USA,2,1
2028-02-10,Tablet,Accessories,Lenovo,8,1251,25,33866,42,Male,Credit Card,Chicago,IL,USA,1,3
2028-02-11,Headphones,Accessories,Apple,4,1217,8,33337,24,Male,Cash,Chicago,TX,USA,5,7
2028-02-12,Laptop,Accessories,Apple,9,1826,20,8639,64,Female,Debit Card,Los Angeles,NY,USA,4,8
2028-02-13,Tablet,Electronics,HP,5,520,4,10085,27,Female,Cash,Phoenix,TX,USA,5,5
2028-02-14,Tablet,Accessories,Sony,6,1395,25,4159,61,Female,PayPal,Phoenix,CA,USA,3,1
2028-02-15,Phone,Electronics,Apple,19,583,2,26725,61,Female,Cash,Phoenix,NY,USA,1,3
2028-02-16,Smartwatch,Wearables,Samsung,12,1128,13,6134,36,Male,Credit Card,Phoenix,TX,USA,1,7
2028-02-17,Laptop,Electronics,Samsung,5,256,14,40090,32,Female,Cash,New York,NY,USA,5,2
2028-02-18,Headphones,Wearables,Dell,5,151,5,4182,38,Male,PayPal,Los Angeles,CA,USA,3,2
2028-02-19,Tablet,Electronics,HP,18,342,15,35951,38,Male,PayPal,Los Angeles,TX,USA,5,9
2028-02-20,Laptop,Wearables,Apple,6,1786,22,5062,54,Male,Credit Card,Los Angeles,IL,USA,3,6
2028-02-21,Phone,Electronics,Dell,9,873,27,5152,45,Male,Debit Card,Chicago,AZ,USA,2,4
2028-02-22,Tablet,Electronics,Samsung,11,519,9,46449,62,Female,Credit Card,Chicago,TX,USA,2,9
2028-02-23,Tablet,Wearables,Dell,14,1940,13,21815,49,Male,Debit Card,Phoenix,NY,USA,1,7
2028-02-24,Phone,Accessories,Dell,2,524,11,10002,58,Male,PayPal,Chicago,TX,USA,2,7
2028-02-25,Phone,Accessories,Apple,14,179,8,5213,44,Male,Cash,Houston,NY,USA,5,8
2028-02-26,Phone,Accessories,Apple,19,794,22,5913,40,Male,PayPal,Los Angeles,CA,USA,3,3
2028-02-27,Laptop,Accessories,Apple,10,453,18,22484,27,Female,Credit Card,Los Angeles,AZ,USA,1,2
2028-02-28,Laptop,Accessories,HP,5,1742,11,20987,57,Male,Credit Card,New York,NY,USA,2,1
2028-02-29,Laptop,Electronics,Dell,4,1789,12,2575,58,Female,Cash,New York,TX,USA,1,2
2028-03-01,Smartwatch,Accessories,Dell,7,392,22,34050,23,Male,Credit Card,Houston,CA,USA,1,3
2028-03-02,Tablet,Electronics,HP,13,816,12,20690,41,Female,PayPal,New York,IL,USA,3,5
2028-03-03,Laptop,Wearables,Samsung,10,1239,16,32763,35,Male,Cash,Phoenix,TX,USA,5,8
2028-03-04,Smartwatch,Accessories,Sony,10,628,1,42793,27,Male,Debit Card,Phoenix,AZ,USA,5,3
2028-03-05,Tablet,Accessories,Samsung,4,579,19,12409,32,Female,Credit Card,Los Angeles,CA,USA,4,7
2028-03-06,Laptop,Accessories,HP,16,1411,22,29712,62,Female,Debit Card,Phoenix,TX,USA,5,5
2028-03-07,Phone,Accessories,Dell,15,1791,8,15462,60,Female,Cash,New York,NY,USA,2,5
2028-03-08,Headphones,Electronics,Dell,11,576,20,16353,51,Male,Credit Card,Houston,NY,USA,4,8
2028-03-09,Laptop,Electronics,Apple,19,124,7,35322,25,Female,Cash,Phoenix,NY,USA,4,5
2028-03-10,Headphones,Electronics,Apple,3,530,6,14875,52,Female,Credit Card,Los Angeles,TX,USA,4,7
2028-03-11,Laptop,Wearables,Dell,15,1401,4,44861,44,Male,Credit Card,Los Angeles,AZ,USA,4,8
2028-03-12,Phone,Electronics,Dell,16,416,28,46464,42,Female,Credit Card,New York,NY,USA,5,8
2028-03-13,Headphones,Accessories,Lenovo,14,737,18,2609,20,Male,Cash,Phoenix,TX,USA,4,3
2028-03-14,Smartwatch,Wearables,Apple,5,1935,2,1820,38,Male,Cash,New York,TX,USA,2,4
2028-03-15,Phone,Wearables,Apple,17,457,12,47982,56,Female,PayPal,Los Angeles,AZ,USA,2,8
2028-03-16,Headphones,Accessories,Samsung,18,1399,5,16487,49,Male,PayPal,Houston,CA,USA,1,5
2028-03-17,Headphones,Accessories,Dell,19,789,25,37685,38,Male,Cash,Phoenix,CA,USA,2,1
2028-03-18,Phone,Accessories,Dell,1,443,10,4199,26,Male,Cash,Houston,TX,USA,1,7
2028-03-19,Phone,Accessories,HP,9,1554,3,46936,18,Male,Credit Card,Phoenix,CA,USA,2,3
2028-03-20,Phone,Electronics,Samsung,14,658,2,28709,21,Female,PayPal,Los Angeles,IL,USA,4,2
2028-03-21,Tablet,Wearables,Sony,11,811,3,39830,21,Female,PayPal,Phoenix,AZ,USA,3,5
2028-03-22,Smartwatch,Accessories,Sony,2,662,2,46915,43,Male,Cash,Los Angeles,TX,USA,4,1
2028-03-23,Laptop,Electronics,Sony,5,538,12,49627,51,Female,PayPal,Chicago,CA,USA,5,9
2028-03-24,Headphones,Accessories,Lenovo,15,1585,14,23047,44,Male,Cash,Los Angeles,CA,USA,1,5
2028-03-25,Laptop,Electronics,Apple,12,1930,11,23439,32,Female,PayPal,Los Angeles,AZ,USA,3,6
2028-03-26,Phone,Accessories,Sony,14,1393,14,14702,62,Female,Debit Card,Phoenix,NY,USA,2,7
2028-03-27,Smartwatch,Accessories,HP,11,1832,25,29720,49,Male,Debit Card,Houston,CA,USA,4,9
2028-03-28,Smartwatch,Accessories,Apple,9,1554,10,22262,58,Male,PayPal,Los Angeles,AZ,USA,1,5
2028-03-29,Tablet,Electronics,Apple,8,1144,10,9296,24,Male,Cash,Phoenix,NY,USA,1,4
2028-03-30,Phone,Accessories,Sony,12,242,12,2222,61,Male,Debit Card,Los Angeles,TX,USA,2,3
2028-03-31,Headphones,Electronics,Apple,3,1883,11,43864,61,Female,Credit Card,New York,NY,USA,1,5
2028-04-01,Tablet,Electronics,Samsung,15,967,5,47804,31,Male,Cash,New York,CA,USA,2,3
2028-04-02,Phone,Wearables,Samsung,8,452,28,12174,40,Female,Debit Card,New York,TX,USA,2,5
2028-04-03,Tablet,Electronics,Sony,7,1588,22,48915,64,Female,Credit Card,New York,TX,USA,4,8
2028-04-04,Laptop,Electronics,HP,17,1116,19,3312,18,Male,Debit Card,Houston,NY,USA,1,2
2028-04-05,Phone,Electronics,Apple,12,567,18,43041,49,Female,Debit Card,Los Angeles,TX,USA,5,4
2028-04-06,Headphones,Electronics,Dell,18,1636,18,2778,58,Male,Credit Card,New York,NY,USA,5,8
2028-04-07,Headphones,Electronics,Sony,18,1587,26,48722,43,Male,Credit Card,Phoenix,NY,USA,4,5
2028-04-08,Phone,Wearables,Lenovo,15,976,2,35618,26,Female,PayPal,New York,NY,USA,4,8
2028-04-09,Tablet,Accessories,Apple,3,1973,15,4123,33,Male,Debit Card,Chicago,AZ,USA,2,6
2028-04-10,Smartwatch,Wearables,Sony,19,1517,8,7030,48,Male,Credit Card,Chicago,CA,USA,5,1
2028-04-11,Phone,Wearables,Sony,15,1018,26,16487,19,Male,PayPal,Houston,TX,USA,1,5
2028-04-12,Headphones,Accessories,HP,16,1909,26,1424,49,Female,Credit Card,Chicago,IL,USA,5,2
2028-04-13,Laptop,Electronics,Dell,17,1876,13,20046,27,Female,PayPal,Phoenix,CA,USA,4,7
2028-04-14,Headphones,Accessories,Apple,1,1181,29,37797,42,Male,PayPal,New York,IL,USA,4,4
2028-04-15,Smartwatch,Electronics,Sony,11,1249,27,12770,35,Male,Credit Card,Chicago,NY,USA,2,2
2028-04-16,Headphones,Accessories,Sony,6,940,2,19453,62,Female,Credit Card,Chicago,TX,USA,1,1
2028-04-17,Smartwatch,Wearables,Apple,9,977,2,36083,51,Female,Debit Card,Houston,CA,USA,4,5
2028-04-18,Phone,Electronics,Sony,16,1584,23,23856,46,Male,Debit Card,Chicago,IL,USA,1,8
2028-04-19,Headphones,Wearables,Sony,6,151,19,5078,62,Female,PayPal,New York,IL,USA,5,8
2028-04-20,Tablet,Electronics,Sony,12,1111,6,4962,41,Male,Credit Card,Los Angeles,IL,USA,2,2
2028-04-21,Tablet,Accessories,Samsung,19,1858,18,1388,20,Male,Debit Card,New York,CA,USA,5,6
2028-04-22,Headphones,Accessories,Samsung,13,913,23,22832,32,Male,PayPal,Chicago,AZ,USA,4,7
2028-04-23,Headphones,Accessories,Dell,13,1998,2,20362,20,Female,Debit Card,Chicago,NY,USA,4,1
2028-04-24,Laptop,Accessories,HP,4,368,20,20473,48,Female,PayPal,Chicago,TX,USA,1,5
2028-04-25,Headphones,Accessories,Apple,9,195,0,46910,27,Female,Debit Card,Houston,IL,USA,4,6
2028-04-26,Laptop,Wearables,HP,14,372,11,2223,55,Male,Credit Card,Phoenix,CA,USA,1,7
2028-04-27,Laptop,Wearables,HP,14,1446,20,23910,39,Female,Cash,New York,IL,USA,3,9
2028-04-28,Laptop,Electronics,Samsung,17,1696,5,9102,31,Female,Cash,Chicago,CA,USA,4,3
2028-04-29,Laptop,Wearables,Dell,5,1956,6,19114,26,Male,PayPal,Los Angeles,AZ,USA,5,8
2028-04-30,Phone,Electronics,HP,19,1816,1,44654,35,Female,Cash,Houston,IL,USA,5,3
2028-05-01,Tablet,Electronics,HP,2,232,17,18944,25,Male,Cash,Phoenix,IL,USA,1,9
2028-05-02,Laptop,Wearables,Sony,13,1027,29,3113,55,Male,PayPal,Chicago,TX,USA,3,8
2028-05-03,Tablet,Wearables,Apple,11,188,24,43272,32,Female,Cash,New York,CA,USA,4,9
2028-05-04,Laptop,Electronics,Dell,2,784,14,23582,63,Female,Debit Card,Los Angeles,CA,USA,2,5
2028-05-05,Tablet,Wearables,Apple,1,923,14,16480,32,Male,Debit Card,Houston,AZ,USA,2,9
2028-05-06,Headphones,Wearables,Samsung,3,104,9,45366,23,Female,Debit Card,New York,IL,USA,5,3
2028-05-07,Headphones,Wearables,HP,12,456,16,1177,29,Female,Credit Card,New York,TX,USA,4,7
2028-05-08,Tablet,Accessories,HP,7,1466,17,11602,59,Female,Debit Card,Houston,NY,USA,2,3
2028-05-09,Laptop,Accessories,Lenovo,1,303,17,40998,36,Male,Cash,New York,TX,USA,1,6
2028-05-10,Phone,Electronics,Apple,9,1797,28,43711,57,Male,Cash,Los Angeles,TX,USA,4,8
2028-05-11,Tablet,Wearables,Samsung,18,1696,14,3504,22,Female,Debit Card,Los Angeles,TX,USA,5,2
2028-05-12,Smartwatch,Electronics,Lenovo,6,570,25,48670,44,Male,Credit Card,New York,TX,USA,3,8
2028-05-13,Phone,Wearables,Lenovo,9,563,22,9486,27,Female,Debit Card,Chicago,IL,USA,1,1
2028-05-14,Smartwatch,Accessories,Sony,8,596,5,33996,60,Female,Credit Card,New York,TX,USA,1,4
2028-05-15,Tablet,Wearables,Lenovo,18,801,8,26769,63,Female,Credit Card,Chicago,CA,USA,4,7
2028-05-16,Laptop,Wearables,Lenovo,15,936,10,14673,31,Female,Debit Card,New York,CA,USA,3,1
2028-05-17,Smartwatch,Wearables,Sony,1,162,14,48109,51,Male,Credit Card,Phoenix,TX,USA,1,6
2028-05-18,Tablet,Accessories,HP,14,1679,22,21618,32,Female,Cash,Los Angeles,CA,USA,3,6
2028-05-19,Phone,Accessories,HP,18,338,2,33458,46,Male,Debit Card,New York,IL,USA,5,7
2028-05-20,Laptop,Accessories,Dell,19,639,18,14589,43,Male,Cash,Los Angeles,NY,USA,1,9
2028-05-21,Smartwatch,Electronics,Lenovo,19,297,0,43456,44,Female,Credit Card,Houston,TX,USA,2,7
2028-05-22,Tablet,Wearables,Apple,10,880,23,43567,20,Female,PayPal,Phoenix,CA,USA,5,3
2028-05-23,Laptop,Accessories,HP,6,1806,16,20750,20,Male,Debit Card,Chicago,CA,USA,5,4
2028-05-24,Laptop,Electronics,Samsung,17,129,10,26565,52,Female,PayPal,Houston,IL,USA,1,1
2028-05-25,Headphones,Accessories,Apple,14,765,29,14190,52,Female,PayPal,Phoenix,IL,USA,2,5
2028-05-26,Laptop,Wearables,Dell,13,1332,17,14240,23,Male,PayPal,Houston,NY,USA,3,7
2028-05-27,Tablet,Electronics,Lenovo,8,1186,10,43569,31,Male,PayPal,Los Angeles,AZ,USA,2,3
2028-05-28,Phone,Accessories,Sony,10,1964,27,39307,43,Male,Cash,Phoenix,AZ,USA,5,6
2028-05-29,Headphones,Accessories,Dell,9,1180,6,39713,20,Female,Debit Card,Houston,AZ,USA,1,3
2028-05-30,Tablet,Electronics,Apple,5,1955,0,42097,50,Female,Cash,Chicago,NY,USA,2,4
2028-05-31,Tablet,Electronics,Sony,4,1843,11,4545,59,Male,Credit Card,Phoenix,TX,USA,2,5
2028-06-01,Tablet,Electronics,Samsung,6,1556,3,6124,30,Male,Debit Card,Phoenix,AZ,USA,5,6
2028-06-02,Smartwatch,Electronics,Sony,6,1431,24,21042,46,Female,Debit Card,Houston,AZ,USA,3,6
2028-06-03,Smartwatch,Electronics,Sony,13,1698,7,44279,26,Male,Cash,New York,CA,USA,2,1
2028-06-04,Phone,Accessories,Samsung,4,1883,14,20995,49,Male,Credit Card,Chicago,CA,USA,2,8
2028-06-05,Tablet,Electronics,HP,8,1589,10,40102,39,Female,PayPal,Chicago,TX,USA,4,3
2028-06-06,Smartwatch,Electronics,HP,5,1776,29,9533,39,Male,Credit Card,Houston,IL,USA,5,4
2028-06-07,Smartwatch,Wearables,Sony,2,1728,28,22104,51,Female,Cash,Los Angeles,NY,USA,4,8
2028-06-08,Smartwatch,Accessories,Sony,9,1230,7,20942,27,Male,Cash,Los Angeles,AZ,USA,5,5
2028-06-09,Phone,Wearables,Dell,11,699,11,3747,42,Female,Cash,New York,NY,USA,5,6
2028-06-10,Phone,Accessories,HP,11,1117,2,41248,29,Female,PayPal,New York,CA,USA,4,1
2028-06-11,Tablet,Accessories,Samsung,7,1424,20,25974,20,Male,Debit Card,Houston,NY,USA,3,8
2028-06-12,Headphones,Accessories,Lenovo,14,719,3,6086,36,Male,Credit Card,Los Angeles,CA,USA,3,5
2028-06-13,Tablet,Electronics,Lenovo,6,1169,26,8440,50,Male,Credit Card,Chicago,NY,USA,5,1
2028-06-14,Smartwatch,Wearables,Sony,4,176,11,19106,64,Female,PayPal,Los Angeles,CA,USA,4,7
2028-06-15,Smartwatch,Accessories,Sony,6,828,7,42717,43,Male,Cash,Houston,NY,USA,2,2
2028-06-16,Laptop,Accessories,Lenovo,3,1292,26,41247,30,Female,Credit Card,Los Angeles,AZ,USA,5,6
2028-06-17,Tablet,Accessories,Dell,6,913,22,34782,24,Male,Debit Card,Phoenix,AZ,USA,5,3
2028-06-18,Smartwatch,Wearables,Dell,3,1252,29,46006,51,Female,Credit Card,Houston,TX,USA,1,6
2028-06-19,Smartwatch,Accessories,Dell,1,1836,22,3383,39,Male,Cash,Phoenix,NY,USA,3,9
2028-06-20,Headphones,Wearables,Apple,18,807,9,37094,37,Female,Credit Card,Houston,IL,USA,4,6
2028-06-21,Laptop,Wearables,Samsung,4,1983,25,30995,60,Female,Cash,Chicago,TX,USA,2,1
2028-06-22,Tablet,Electronics,Apple,6,367,22,13067,40,Female,Debit Card,Houston,NY,USA,2,6
2028-06-23,Phone,Accessories,Sony,17,1723,0,4839,31,Female,PayPal,Houston,IL,USA,5,3
2028-06-24,Tablet,Accessories,Dell,18,864,12,33942,47,Female,Cash,Houston,AZ,USA,2,4
2028-06-25,Tablet,Wearables,Dell,6,1873,6,23173,40,Female,Cash,Houston,AZ,USA,2,4
2028-06-26,Headphones,Wearables,Lenovo,2,684,19,15926,64,Male,Credit Card,New York,AZ,USA,5,9
2028-06-27,Tablet,Electronics,Lenovo,12,518,27,16986,36,Female,PayPal,Phoenix,IL,USA,3,8
2028-06-28,Headphones,Accessories,Dell,12,969,2,11049,56,Male,Cash,Houston,CA,USA,1,7
2028-06-29,Headphones,Wearables,HP,4,1990,28,4493,58,Male,Credit Card,Houston,NY,USA,3,5
2028-06-30,Smartwatch,Accessories,Lenovo,16,1284,15,12719,53,Male,Debit Card,New York,TX,USA,3,4
2028-07-01,Phone,Accessories,Samsung,10,1181,11,4208,23,Male,PayPal,Los Angeles,TX,USA,1,3
2028-07-02,Headphones,Accessories,Apple,10,483,28,29288,40,Male,Credit Card,New York,AZ,USA,5,1
2028-07-03,Laptop,Wearables,Samsung,7,902,4,1995,27,Male,PayPal,New York,CA,USA,3,9
2028-07-04,Laptop,Accessories,Lenovo,14,609,17,29934,52,Male,Cash,New York,NY,USA,4,8
2028-07-05,Phone,Wearables,Dell,7,529,7,36660,38,Female,Credit Card,Houston,NY,USA,4,1
2028-07-06,Headphones,Electronics,Sony,12,1463,11,44966,49,Male,Debit Card,New York,TX,USA,1,2
2028-07-07,Phone,Electronics,HP,11,677,27,8037,47,Male,Debit Card,New York,TX,USA,4,1
2028-07-08,Smartwatch,Wearables,Lenovo,17,1039,24,36053,50,Female,Credit Card,New York,TX,USA,5,1
2028-07-09,Laptop,Accessories,Samsung,11,1149,20,22703,23,Female,Credit Card,Houston,NY,USA,2,9
2028-07-10,Tablet,Electronics,Sony,3,1933,2,6088,22,Male,PayPal,Chicago,TX,USA,5,5
2028-07-11,Laptop,Electronics,Lenovo,19,688,15,28808,32,Female,Credit Card,Chicago,NY,USA,1,3
2028-07-12,Headphones,Wearables,Dell,4,897,9,38070,60,Male,PayPal,Los Angeles,AZ,USA,2,2
2028-07-13,Phone,Wearables,Dell,8,471,22,15711,42,Female,Cash,Houston,CA,USA,4,8
2028-07-14,Laptop,Wearables,Dell,14,1027,16,38159,30,Male,Credit Card,New York,TX,USA,3,8
2028-07-15,Tablet,Wearables,Dell,14,1159,9,46028,23,Female,Cash,New York,NY,USA,4,6
2028-07-16,Tablet,Wearables,Lenovo,16,1654,2,4025,54,Male,Debit Card,New York,AZ,USA,5,2
2028-07-17,Phone,Wearables,HP,15,1913,24,20401,19,Female,PayPal,Chicago,IL,USA,5,1
2028-07-18,Phone,Wearables,HP,12,1956,1,5277,34,Male,PayPal,New York,AZ,USA,1,6
2028-07-19,Laptop,Accessories,Samsung,16,1948,26,4689,41,Female,Debit Card,New York,CA,USA,3,1
2028-07-20,Headphones,Accessories,Lenovo,19,1390,13,46291,29,Female,Cash,Chicago,AZ,USA,3,6
2028-07-21,Smartwatch,Accessories,Dell,5,1917,8,23817,61,Female,PayPal,New York,TX,USA,2,2
2028-07-22,Tablet,Accessories,HP,12,1555,26,32001,31,Female,Debit Card,Los Angeles,TX,USA,2,7
2028-07-23,Phone,Electronics,Lenovo,5,1142,16,18797,24,Female,Debit Card,Phoenix,IL,USA,5,2
2028-07-24,Smartwatch,Accessories,Sony,10,1462,3,11149,43,Male,Debit Card,Los Angeles,NY,USA,1,2
2028-07-25,Smartwatch,Electronics,HP,17,239,27,24219,49,Male,Credit Card,Houston,AZ,USA,5,6
2028-07-26,Smartwatch,Electronics,HP,15,166,25,47145,46,Male,Cash,Los Angeles,IL,USA,3,4
2028-07-27,Headphones,Electronics,Samsung,8,1114,28,1650,63,Female,Debit Card,Los Angeles,TX,USA,3,6
2028-07-28,Phone,Wearables,HP,8,1947,21,14801,56,Female,Cash,Chicago,NY,USA,5,8
2028-07-29,Tablet,Electronics,Sony,8,1653,14,28934,26,Female,PayPal,Houston,NY,USA,3,3
2028-07-30,Phone,Electronics,Dell,10,1492,12,37405,31,Male,Credit Card,Los Angeles,CA,USA,2,5
2028-07-31,Laptop,Electronics,Apple,13,360,22,21020,34,Male,Debit Card,Phoenix,TX,USA,3,5
2028-08-01,Tablet,Wearables,Samsung,16,1747,18,2010,42,Male,Debit Card,Los Angeles,NY,USA,2,9
2028-08-02,Phone,Accessories,Sony,9,1073,8,29046,47,Female,Debit Card,New York,CA,USA,4,7
2028-08-03,Tablet,Accessories,Samsung,16,726,3,14482,62,Female,PayPal,Chicago,CA,USA,1,9
2028-08-04,Laptop,Electronics,Lenovo,10,1801,20,4415,46,Female,Credit Card,New York,TX,USA,1,8
